network_id,type,subtype,id_pair,species_1,label_1,degree_1,species_2,label_2,degree_2,number_sp_label_1,number_sp_label_2,connected,normalized_degree_sp_1,normalized_degree_sp_2,network_connectance,sum_1,sum_2,sum_shared
A_HP_033,A,HostParasite,3707,"Microtus subterraneus",Host,18,"Rhadinopsylla pentacantha",Parasite,4,22,25,1,0.72,0.1818,0.36,518,12,7
A_HP_037,A,HostParasite,3707,"Microtus subterraneus",Host,8,"Rhadinopsylla pentacantha",Parasite,3,17,21,1,0.381,0.1765,0.252,312,36,6
A_HP_033,A,HostParasite,3685,"Muscardinus avellanarius",Host,2,"Ceratophyllus sciurorum",Parasite,5,22,25,1,0.08,0.2273,0.36,11,61,10
A_HP_037,A,HostParasite,3685,"Muscardinus avellanarius",Host,1,"Ceratophyllus sciurorum",Parasite,4,17,21,1,0.0476,0.2353,0.252,2,21,2
A_HP_033,A,HostParasite,3688,"Muscardinus avellanarius",Host,2,"Ctenophthalmus agyrtes",Parasite,17,22,25,1,0.08,0.7727,0.36,11,2361,1
A_HP_037,A,HostParasite,3688,"Muscardinus avellanarius",Host,1,"Ctenophthalmus agyrtes",Parasite,13,17,21,0,0.0476,0.7647,0.252,2,5443,0
A_HP_031,A,HostParasite,3679,"Myopus schisticolor",Host,3,"Amalaraeus penicilliger",Parasite,12,25,31,1,0.0968,0.48,0.225,33,335,6
A_HP_044,A,HostParasite,3679,"Myopus schisticolor",Host,5,"Amalaraeus penicilliger",Parasite,12,27,26,1,0.1923,0.4444,0.281,16,281,2
A_HP_007,A,HostParasite,3679,"Myopus schisticolor",Host,2,"Amalaraeus penicilliger",Parasite,3,8,17,0,0.1176,0.375,0.316,10,48,0
A_HP_018,A,HostParasite,3679,"Myopus schisticolor",Host,5,"Amalaraeus penicilliger",Parasite,7,15,21,0,0.2381,0.4667,0.403,8,227,0
A_HP_034,A,HostParasite,3679,"Myopus schisticolor",Host,2,"Amalaraeus penicilliger",Parasite,6,9,8,0,0.25,0.6667,0.486,7,103,0
A_HP_051,A,HostParasite,3679,"Myopus schisticolor",Host,1,"Amalaraeus penicilliger",Parasite,8,13,26,0,0.0385,0.6154,0.317,2,534,0
A_HP_034,A,HostParasite,3709,"Myopus schisticolor",Host,2,"Amphipsylla sibirica",Parasite,5,9,8,1,0.25,0.5556,0.486,7,35,2
A_HP_031,A,HostParasite,3709,"Myopus schisticolor",Host,3,"Amphipsylla sibirica",Parasite,5,25,31,0,0.0968,0.2,0.225,33,114,0
A_HP_044,A,HostParasite,3709,"Myopus schisticolor",Host,5,"Amphipsylla sibirica",Parasite,5,27,26,0,0.1923,0.1852,0.281,16,13,0
A_HP_051,A,HostParasite,3709,"Myopus schisticolor",Host,1,"Amphipsylla sibirica",Parasite,6,13,26,0,0.0385,0.4615,0.317,2,215,0
A_HP_007,A,HostParasite,3642,"Myopus schisticolor",Host,2,"Catallagia dacenkoi",Parasite,2,8,17,1,0.1176,0.25,0.316,10,75,5
A_HP_005,A,HostParasite,3642,"Myopus schisticolor",Host,1,"Catallagia dacenkoi",Parasite,3,7,13,0,0.0769,0.4286,0.56,1,20,0
A_HP_031,A,HostParasite,3642,"Myopus schisticolor",Host,3,"Catallagia dacenkoi",Parasite,1,25,31,0,0.0968,0.04,0.225,33,2,0
A_HP_044,A,HostParasite,3642,"Myopus schisticolor",Host,5,"Catallagia dacenkoi",Parasite,3,27,26,0,0.1923,0.1111,0.281,16,8,0
A_HP_051,A,HostParasite,3642,"Myopus schisticolor",Host,1,"Catallagia dacenkoi",Parasite,4,13,26,0,0.0385,0.3077,0.317,2,159,0
A_HP_007,A,HostParasite,3643,"Myopus schisticolor",Host,2,"Corrodopsylla birulai",Parasite,5,8,17,1,0.1176,0.625,0.316,10,27,5
A_HP_005,A,HostParasite,3643,"Myopus schisticolor",Host,1,"Corrodopsylla birulai",Parasite,4,7,13,0,0.0769,0.5714,0.56,1,17,0
A_HP_018,A,HostParasite,3643,"Myopus schisticolor",Host,5,"Corrodopsylla birulai",Parasite,4,15,21,0,0.2381,0.2667,0.403,8,16,0
A_HP_031,A,HostParasite,3643,"Myopus schisticolor",Host,3,"Corrodopsylla birulai",Parasite,11,25,31,0,0.0968,0.44,0.225,33,238,0
A_HP_034,A,HostParasite,3643,"Myopus schisticolor",Host,2,"Corrodopsylla birulai",Parasite,3,9,8,0,0.25,0.3333,0.486,7,9,0
A_HP_044,A,HostParasite,3643,"Myopus schisticolor",Host,5,"Corrodopsylla birulai",Parasite,16,27,26,0,0.1923,0.5926,0.281,16,663,0
A_HP_051,A,HostParasite,3643,"Myopus schisticolor",Host,1,"Corrodopsylla birulai",Parasite,3,13,26,0,0.0385,0.2308,0.317,2,13,0
A_HP_018,A,HostParasite,3654,"Myopus schisticolor",Host,5,"Ctenophthalmus uncinatus",Parasite,14,15,21,1,0.2381,0.9333,0.403,8,946,1
A_HP_031,A,HostParasite,3654,"Myopus schisticolor",Host,3,"Ctenophthalmus uncinatus",Parasite,1,25,31,0,0.0968,0.04,0.225,33,3,0
A_HP_034,A,HostParasite,3654,"Myopus schisticolor",Host,2,"Ctenophthalmus uncinatus",Parasite,5,9,8,0,0.25,0.5556,0.486,7,121,0
A_HP_044,A,HostParasite,3654,"Myopus schisticolor",Host,5,"Ctenophthalmus uncinatus",Parasite,17,27,26,0,0.1923,0.6296,0.281,16,315,0
A_HP_044,A,HostParasite,3805,"Myopus schisticolor",Host,5,"Hystrichopsylla talpae",Parasite,16,27,26,1,0.1923,0.5926,0.281,16,271,2
A_HP_051,A,HostParasite,3805,"Myopus schisticolor",Host,1,"Hystrichopsylla talpae",Parasite,9,13,26,1,0.0385,0.6923,0.317,2,326,2
A_HP_018,A,HostParasite,3805,"Myopus schisticolor",Host,5,"Hystrichopsylla talpae",Parasite,10,15,21,0,0.2381,0.6667,0.403,8,104,0
A_HP_031,A,HostParasite,3805,"Myopus schisticolor",Host,3,"Hystrichopsylla talpae",Parasite,14,25,31,0,0.0968,0.56,0.225,33,147,0
A_HP_005,A,HostParasite,3635,"Myopus schisticolor",Host,1,"Megabothris advenarius",Parasite,6,7,13,1,0.0769,0.8571,0.56,1,1451,1
A_HP_007,A,HostParasite,3635,"Myopus schisticolor",Host,2,"Megabothris advenarius",Parasite,3,8,17,0,0.1176,0.375,0.316,10,135,0
A_HP_031,A,HostParasite,3680,"Myopus schisticolor",Host,3,"Megabothris calcarifer",Parasite,6,25,31,1,0.0968,0.24,0.225,33,50,12
A_HP_007,A,HostParasite,3680,"Myopus schisticolor",Host,2,"Megabothris calcarifer",Parasite,3,8,17,0,0.1176,0.375,0.316,10,42,0
A_HP_044,A,HostParasite,3680,"Myopus schisticolor",Host,5,"Megabothris calcarifer",Parasite,2,27,26,0,0.1923,0.0741,0.281,16,4,0
A_HP_051,A,HostParasite,3680,"Myopus schisticolor",Host,1,"Megabothris calcarifer",Parasite,2,13,26,0,0.0385,0.1538,0.317,2,4,0
A_HP_018,A,HostParasite,3657,"Myopus schisticolor",Host,5,"Megabothris rectangulatus",Parasite,4,15,21,1,0.2381,0.2667,0.403,8,33,1
A_HP_031,A,HostParasite,3657,"Myopus schisticolor",Host,3,"Megabothris rectangulatus",Parasite,12,25,31,1,0.0968,0.48,0.225,33,173,15
A_HP_034,A,HostParasite,3657,"Myopus schisticolor",Host,2,"Megabothris rectangulatus",Parasite,8,9,8,1,0.25,0.8889,0.486,7,379,5
A_HP_044,A,HostParasite,3657,"Myopus schisticolor",Host,5,"Megabothris rectangulatus",Parasite,18,27,26,1,0.1923,0.6667,0.281,16,600,3
A_HP_007,A,HostParasite,3657,"Myopus schisticolor",Host,2,"Megabothris rectangulatus",Parasite,5,8,17,0,0.1176,0.625,0.316,10,27,0
A_HP_051,A,HostParasite,3657,"Myopus schisticolor",Host,1,"Megabothris rectangulatus",Parasite,9,13,26,0,0.0385,0.6923,0.317,2,354,0
A_HP_018,A,HostParasite,3659,"Myopus schisticolor",Host,5,"Megabothris walkeri",Parasite,10,15,21,1,0.2381,0.6667,0.403,8,196,2
A_HP_031,A,HostParasite,3659,"Myopus schisticolor",Host,3,"Megabothris walkeri",Parasite,11,25,31,0,0.0968,0.44,0.225,33,860,0
A_HP_044,A,HostParasite,3659,"Myopus schisticolor",Host,5,"Megabothris walkeri",Parasite,5,27,26,0,0.1923,0.1852,0.281,16,26,0
A_HP_018,A,HostParasite,3660,"Myopus schisticolor",Host,5,"Palaeopsylla soricis",Parasite,12,15,21,1,0.2381,0.8,0.403,8,1234,2
A_HP_044,A,HostParasite,3660,"Myopus schisticolor",Host,5,"Palaeopsylla soricis",Parasite,18,27,26,1,0.1923,0.6667,0.281,16,507,2
A_HP_031,A,HostParasite,3660,"Myopus schisticolor",Host,3,"Palaeopsylla soricis",Parasite,10,25,31,0,0.0968,0.4,0.225,33,520,0
A_HP_034,A,HostParasite,3660,"Myopus schisticolor",Host,2,"Palaeopsylla soricis",Parasite,2,9,8,0,0.25,0.2222,0.486,7,4,0
A_HP_051,A,HostParasite,3660,"Myopus schisticolor",Host,1,"Palaeopsylla soricis",Parasite,10,13,26,0,0.0385,0.7692,0.317,2,204,0
A_HP_018,A,HostParasite,3661,"Myopus schisticolor",Host,5,"Peromyscopsylla bidentata",Parasite,9,15,21,1,0.2381,0.6,0.403,8,256,2
A_HP_031,A,HostParasite,3661,"Myopus schisticolor",Host,3,"Peromyscopsylla bidentata",Parasite,4,25,31,0,0.0968,0.16,0.225,33,19,0
A_HP_051,A,HostParasite,3661,"Myopus schisticolor",Host,1,"Peromyscopsylla bidentata",Parasite,3,13,26,0,0.0385,0.2308,0.317,2,14,0
A_HP_033,A,HostParasite,3686,"Myoxus glis",Host,1,"Ceratophyllus sciurorum",Parasite,5,22,25,1,0.04,0.2273,0.36,44,61,44
A_HP_037,A,HostParasite,3686,"Myoxus glis",Host,2,"Ceratophyllus sciurorum",Parasite,4,17,21,1,0.0952,0.2353,0.252,5,21,3
A_HP_001,A,HostParasite,3686,"Myoxus glis",Host,1,"Ceratophyllus sciurorum",Parasite,1,10,18,0,0.0556,0.1,0.339,4,4,0
A_HP_037,A,HostParasite,3710,"Myoxus glis",Host,2,"Ctenophthalmus assimilis",Parasite,14,17,21,1,0.0952,0.8235,0.252,5,1620,2
A_HP_033,A,HostParasite,3710,"Myoxus glis",Host,1,"Ctenophthalmus assimilis",Parasite,12,22,25,0,0.04,0.5455,0.36,44,236,0
A_HP_033,A,HostParasite,3689,"Neomys anomalus",Host,5,"Ctenophthalmus agyrtes",Parasite,17,22,25,1,0.2,0.7727,0.36,79,2361,13
A_HP_037,A,HostParasite,3689,"Neomys anomalus",Host,3,"Ctenophthalmus agyrtes",Parasite,13,17,21,0,0.1429,0.7647,0.252,18,5443,0
A_HP_037,A,HostParasite,3711,"Neomys anomalus",Host,3,"Ctenophthalmus assimilis",Parasite,14,17,21,1,0.1429,0.8235,0.252,18,1620,2
A_HP_033,A,HostParasite,3711,"Neomys anomalus",Host,5,"Ctenophthalmus assimilis",Parasite,12,22,25,0,0.2,0.5455,0.36,79,236,0
A_HP_033,A,HostParasite,3694,"Neomys anomalus",Host,5,"Doratopsylla dasycnema",Parasite,12,22,25,1,0.2,0.5455,0.36,79,374,9
A_HP_037,A,HostParasite,3694,"Neomys anomalus",Host,3,"Doratopsylla dasycnema",Parasite,3,17,21,1,0.1429,0.1765,0.252,18,164,12
A_HP_033,A,HostParasite,3699,"Neomys anomalus",Host,5,"Megabothris turbidus",Parasite,12,22,25,1,0.2,0.5455,0.36,79,725,5
A_HP_037,A,HostParasite,3699,"Neomys anomalus",Host,3,"Megabothris turbidus",Parasite,12,17,21,1,0.1429,0.7059,0.252,18,1973,4
A_HP_033,A,HostParasite,3701,"Neomys anomalus",Host,5,"Palaeopsylla soricis",Parasite,11,22,25,1,0.2,0.5,0.36,79,673,50
A_HP_037,A,HostParasite,3701,"Neomys anomalus",Host,3,"Palaeopsylla soricis",Parasite,7,17,21,0,0.1429,0.4118,0.252,18,293,0
A_HP_033,A,HostParasite,3703,"Neomys anomalus",Host,5,"Peromyscopsylla bidentata",Parasite,13,22,25,1,0.2,0.5909,0.36,79,522,2
A_HP_037,A,HostParasite,3703,"Neomys anomalus",Host,3,"Peromyscopsylla bidentata",Parasite,5,17,21,0,0.1429,0.2941,0.252,18,188,0
A_HP_003,A,HostParasite,3628,"Neomys fodiens",Host,5,"Amalaraeus penicilliger",Parasite,13,23,9,1,0.5556,0.5652,0.522,177,136,2
A_HP_009,A,HostParasite,3628,"Neomys fodiens",Host,4,"Amalaraeus penicilliger",Parasite,6,14,22,0,0.1818,0.4286,0.315,26,83,0
A_HP_018,A,HostParasite,3628,"Neomys fodiens",Host,4,"Amalaraeus penicilliger",Parasite,7,15,21,0,0.1905,0.4667,0.403,21,227,0
A_HP_020,A,HostParasite,3628,"Neomys fodiens",Host,5,"Amalaraeus penicilliger",Parasite,12,16,17,0,0.2941,0.75,0.386,807,753,0
A_HP_026,A,HostParasite,3628,"Neomys fodiens",Host,11,"Amalaraeus penicilliger",Parasite,5,15,18,0,0.6111,0.3333,0.526,1758,136,0
A_HP_031,A,HostParasite,3628,"Neomys fodiens",Host,6,"Amalaraeus penicilliger",Parasite,12,25,31,0,0.1935,0.48,0.225,137,335,0
A_HP_033,A,HostParasite,3628,"Neomys fodiens",Host,12,"Amalaraeus penicilliger",Parasite,9,22,25,0,0.48,0.4091,0.36,146,554,0
A_HP_034,A,HostParasite,3628,"Neomys fodiens",Host,1,"Amalaraeus penicilliger",Parasite,6,9,8,0,0.125,0.6667,0.486,5,103,0
A_HP_035,A,HostParasite,3628,"Neomys fodiens",Host,1,"Amalaraeus penicilliger",Parasite,1,6,7,0,0.1429,0.1667,0.357,4,5,0
A_HP_037,A,HostParasite,3628,"Neomys fodiens",Host,6,"Amalaraeus penicilliger",Parasite,3,17,21,0,0.2857,0.1765,0.252,109,629,0
A_HP_039,A,HostParasite,3628,"Neomys fodiens",Host,3,"Amalaraeus penicilliger",Parasite,1,6,11,0,0.2727,0.1667,0.439,49,2,0
A_HP_041,A,HostParasite,3628,"Neomys fodiens",Host,3,"Amalaraeus penicilliger",Parasite,4,11,10,0,0.3,0.3636,0.455,111,196,0
A_HP_044,A,HostParasite,3628,"Neomys fodiens",Host,5,"Amalaraeus penicilliger",Parasite,12,27,26,0,0.1923,0.4444,0.281,90,281,0
A_HP_051,A,HostParasite,3628,"Neomys fodiens",Host,3,"Amalaraeus penicilliger",Parasite,8,13,26,0,0.1154,0.6154,0.317,65,534,0
A_HP_026,A,HostParasite,3672,"Neomys fodiens",Host,11,"Amphipsylla rossica",Parasite,9,15,18,1,0.6111,0.6,0.526,1758,971,4
A_HP_009,A,HostParasite,3672,"Neomys fodiens",Host,4,"Amphipsylla rossica",Parasite,5,14,22,0,0.1818,0.3571,0.315,26,339,0
A_HP_018,A,HostParasite,3672,"Neomys fodiens",Host,4,"Amphipsylla rossica",Parasite,6,15,21,0,0.1905,0.4,0.403,21,99,0
A_HP_033,A,HostParasite,3672,"Neomys fodiens",Host,12,"Amphipsylla rossica",Parasite,3,22,25,0,0.48,0.1364,0.36,146,14,0
A_HP_037,A,HostParasite,3672,"Neomys fodiens",Host,6,"Amphipsylla rossica",Parasite,2,17,21,0,0.2857,0.1176,0.252,109,6,0
A_HP_041,A,HostParasite,3718,"Neomys fodiens",Host,3,"Amphipsylla sibirica",Parasite,9,11,10,1,0.3,0.8182,0.455,111,269,2
A_HP_009,A,HostParasite,3718,"Neomys fodiens",Host,4,"Amphipsylla sibirica",Parasite,1,14,22,0,0.1818,0.0714,0.315,26,11,0
A_HP_020,A,HostParasite,3718,"Neomys fodiens",Host,5,"Amphipsylla sibirica",Parasite,2,16,17,0,0.2941,0.125,0.386,807,6,0
A_HP_031,A,HostParasite,3718,"Neomys fodiens",Host,6,"Amphipsylla sibirica",Parasite,5,25,31,0,0.1935,0.2,0.225,137,114,0
A_HP_034,A,HostParasite,3718,"Neomys fodiens",Host,1,"Amphipsylla sibirica",Parasite,5,9,8,0,0.125,0.5556,0.486,5,35,0
A_HP_044,A,HostParasite,3718,"Neomys fodiens",Host,5,"Amphipsylla sibirica",Parasite,5,27,26,0,0.1923,0.1852,0.281,90,13,0
A_HP_051,A,HostParasite,3718,"Neomys fodiens",Host,3,"Amphipsylla sibirica",Parasite,6,13,26,0,0.1154,0.4615,0.317,65,215,0
A_HP_026,A,HostParasite,3673,"Neomys fodiens",Host,11,"Amphipsylla vinogradovi",Parasite,15,15,18,1,0.6111,1,0.526,1758,45,3
A_HP_031,A,HostParasite,3673,"Neomys fodiens",Host,6,"Amphipsylla vinogradovi",Parasite,2,25,31,0,0.1935,0.08,0.225,137,6,0
A_HP_051,A,HostParasite,3673,"Neomys fodiens",Host,3,"Amphipsylla vinogradovi",Parasite,1,13,26,0,0.1154,0.0769,0.317,65,2,0
A_HP_018,A,HostParasite,3652,"Neomys fodiens",Host,4,"Corrodopsylla birulai",Parasite,4,15,21,1,0.1905,0.2667,0.403,21,16,8
A_HP_020,A,HostParasite,3652,"Neomys fodiens",Host,5,"Corrodopsylla birulai",Parasite,11,16,17,1,0.2941,0.6875,0.386,807,1020,372
A_HP_031,A,HostParasite,3652,"Neomys fodiens",Host,6,"Corrodopsylla birulai",Parasite,11,25,31,1,0.1935,0.44,0.225,137,238,58
A_HP_034,A,HostParasite,3652,"Neomys fodiens",Host,1,"Corrodopsylla birulai",Parasite,3,9,8,1,0.125,0.3333,0.486,5,9,5
A_HP_041,A,HostParasite,3652,"Neomys fodiens",Host,3,"Corrodopsylla birulai",Parasite,10,11,10,1,0.3,0.9091,0.455,111,1067,107
A_HP_044,A,HostParasite,3652,"Neomys fodiens",Host,5,"Corrodopsylla birulai",Parasite,16,27,26,1,0.1923,0.5926,0.281,90,663,50
A_HP_051,A,HostParasite,3652,"Neomys fodiens",Host,3,"Corrodopsylla birulai",Parasite,3,13,26,1,0.1154,0.2308,0.317,65,13,7
A_HP_009,A,HostParasite,3652,"Neomys fodiens",Host,4,"Corrodopsylla birulai",Parasite,1,14,22,0,0.1818,0.0714,0.315,26,2,0
A_HP_026,A,HostParasite,3674,"Neomys fodiens",Host,11,"Ctenophthalmus agyrtes",Parasite,10,15,18,1,0.6111,0.6667,0.526,1758,551,8
A_HP_033,A,HostParasite,3674,"Neomys fodiens",Host,12,"Ctenophthalmus agyrtes",Parasite,17,22,25,1,0.48,0.7727,0.36,146,2361,20
A_HP_037,A,HostParasite,3674,"Neomys fodiens",Host,6,"Ctenophthalmus agyrtes",Parasite,13,17,21,1,0.2857,0.7647,0.252,109,5443,9
A_HP_039,A,HostParasite,3674,"Neomys fodiens",Host,3,"Ctenophthalmus agyrtes",Parasite,5,6,11,1,0.2727,0.8333,0.439,49,380,7
A_HP_018,A,HostParasite,3674,"Neomys fodiens",Host,4,"Ctenophthalmus agyrtes",Parasite,11,15,21,0,0.1905,0.7333,0.403,21,481,0
A_HP_003,A,HostParasite,3616,"Neomys fodiens",Host,5,"Ctenophthalmus assimilis",Parasite,17,23,9,1,0.5556,0.7391,0.522,177,384,54
A_HP_009,A,HostParasite,3616,"Neomys fodiens",Host,4,"Ctenophthalmus assimilis",Parasite,10,14,22,1,0.1818,0.7143,0.315,26,1985,11
A_HP_020,A,HostParasite,3616,"Neomys fodiens",Host,5,"Ctenophthalmus assimilis",Parasite,14,16,17,1,0.2941,0.875,0.386,807,1693,269
A_HP_026,A,HostParasite,3616,"Neomys fodiens",Host,11,"Ctenophthalmus assimilis",Parasite,13,15,18,1,0.6111,0.8667,0.526,1758,1786,92
A_HP_031,A,HostParasite,3616,"Neomys fodiens",Host,6,"Ctenophthalmus assimilis",Parasite,18,25,31,1,0.1935,0.72,0.225,137,1058,19
A_HP_033,A,HostParasite,3616,"Neomys fodiens",Host,12,"Ctenophthalmus assimilis",Parasite,12,22,25,1,0.48,0.5455,0.36,146,236,2
A_HP_037,A,HostParasite,3616,"Neomys fodiens",Host,6,"Ctenophthalmus assimilis",Parasite,14,17,21,1,0.2857,0.8235,0.252,109,1620,4
A_HP_018,A,HostParasite,3616,"Neomys fodiens",Host,4,"Ctenophthalmus assimilis",Parasite,6,15,21,0,0.1905,0.4,0.403,21,42,0
A_HP_044,A,HostParasite,3616,"Neomys fodiens",Host,5,"Ctenophthalmus assimilis",Parasite,7,27,26,0,0.1923,0.2593,0.281,90,23,0
A_HP_026,A,HostParasite,3675,"Neomys fodiens",Host,11,"Ctenophthalmus bisoctodentatus",Parasite,6,15,18,1,0.6111,0.4,0.526,1758,60,2
A_HP_033,A,HostParasite,3675,"Neomys fodiens",Host,12,"Ctenophthalmus bisoctodentatus",Parasite,4,22,25,1,0.48,0.1818,0.36,146,8,1
A_HP_018,A,HostParasite,3675,"Neomys fodiens",Host,4,"Ctenophthalmus bisoctodentatus",Parasite,6,15,21,0,0.1905,0.4,0.403,21,560,0
A_HP_035,A,HostParasite,3675,"Neomys fodiens",Host,1,"Ctenophthalmus bisoctodentatus",Parasite,2,6,7,0,0.1429,0.3333,0.357,4,4,0
A_HP_037,A,HostParasite,3675,"Neomys fodiens",Host,6,"Ctenophthalmus bisoctodentatus",Parasite,3,17,21,0,0.2857,0.1765,0.252,109,15,0
A_HP_033,A,HostParasite,3692,"Neomys fodiens",Host,12,"Ctenophthalmus solutus",Parasite,10,22,25,1,0.48,0.4545,0.36,146,183,1
A_HP_037,A,HostParasite,3692,"Neomys fodiens",Host,6,"Ctenophthalmus solutus",Parasite,3,17,21,0,0.2857,0.1765,0.252,109,148,0
A_HP_018,A,HostParasite,3655,"Neomys fodiens",Host,4,"Ctenophthalmus uncinatus",Parasite,14,15,21,1,0.1905,0.9333,0.403,21,946,1
A_HP_026,A,HostParasite,3655,"Neomys fodiens",Host,11,"Ctenophthalmus uncinatus",Parasite,9,15,18,1,0.6111,0.6,0.526,1758,267,6
A_HP_044,A,HostParasite,3655,"Neomys fodiens",Host,5,"Ctenophthalmus uncinatus",Parasite,17,27,26,1,0.1923,0.6296,0.281,90,315,2
A_HP_031,A,HostParasite,3655,"Neomys fodiens",Host,6,"Ctenophthalmus uncinatus",Parasite,1,25,31,0,0.1935,0.04,0.225,137,3,0
A_HP_033,A,HostParasite,3655,"Neomys fodiens",Host,12,"Ctenophthalmus uncinatus",Parasite,8,22,25,0,0.48,0.3636,0.36,146,109,0
A_HP_034,A,HostParasite,3655,"Neomys fodiens",Host,1,"Ctenophthalmus uncinatus",Parasite,5,9,8,0,0.125,0.5556,0.486,5,121,0
A_HP_037,A,HostParasite,3655,"Neomys fodiens",Host,6,"Ctenophthalmus uncinatus",Parasite,3,17,21,0,0.2857,0.1765,0.252,109,80,0
A_HP_039,A,HostParasite,3655,"Neomys fodiens",Host,3,"Ctenophthalmus uncinatus",Parasite,1,6,11,0,0.2727,0.1667,0.439,49,18,0
A_HP_018,A,HostParasite,3656,"Neomys fodiens",Host,4,"Doratopsylla dasycnema",Parasite,7,15,21,1,0.1905,0.4667,0.403,21,719,3
A_HP_026,A,HostParasite,3656,"Neomys fodiens",Host,11,"Doratopsylla dasycnema",Parasite,8,15,18,1,0.6111,0.5333,0.526,1758,437,182
A_HP_033,A,HostParasite,3656,"Neomys fodiens",Host,12,"Doratopsylla dasycnema",Parasite,12,22,25,1,0.48,0.5455,0.36,146,374,22
A_HP_037,A,HostParasite,3656,"Neomys fodiens",Host,6,"Doratopsylla dasycnema",Parasite,3,17,21,1,0.2857,0.1765,0.252,109,164,75
A_HP_039,A,HostParasite,3656,"Neomys fodiens",Host,3,"Doratopsylla dasycnema",Parasite,4,6,11,1,0.2727,0.6667,0.439,49,21,3
A_HP_035,A,HostParasite,3656,"Neomys fodiens",Host,1,"Doratopsylla dasycnema",Parasite,1,6,7,0,0.1429,0.1667,0.357,4,2,0
A_HP_044,A,HostParasite,3656,"Neomys fodiens",Host,5,"Doratopsylla dasycnema",Parasite,9,27,26,0,0.1923,0.3333,0.281,90,588,0
A_HP_033,A,HostParasite,3696,"Neomys fodiens",Host,12,"Hystrichopsylla orientalis",Parasite,11,22,25,1,0.48,0.5,0.36,146,90,4
A_HP_037,A,HostParasite,3696,"Neomys fodiens",Host,6,"Hystrichopsylla orientalis",Parasite,5,17,21,0,0.2857,0.2941,0.252,109,124,0
A_HP_020,A,HostParasite,3665,"Neomys fodiens",Host,5,"Hystrichopsylla talpae",Parasite,7,16,17,1,0.2941,0.4375,0.386,807,178,80
A_HP_026,A,HostParasite,3665,"Neomys fodiens",Host,11,"Hystrichopsylla talpae",Parasite,12,15,18,1,0.6111,0.8,0.526,1758,253,14
A_HP_031,A,HostParasite,3665,"Neomys fodiens",Host,6,"Hystrichopsylla talpae",Parasite,14,25,31,1,0.1935,0.56,0.225,137,147,6
A_HP_033,A,HostParasite,3665,"Neomys fodiens",Host,12,"Hystrichopsylla talpae",Parasite,10,22,25,1,0.48,0.4545,0.36,146,94,2
A_HP_051,A,HostParasite,3665,"Neomys fodiens",Host,3,"Hystrichopsylla talpae",Parasite,9,13,26,1,0.1154,0.6923,0.317,65,326,2
A_HP_003,A,HostParasite,3665,"Neomys fodiens",Host,5,"Hystrichopsylla talpae",Parasite,12,23,9,0,0.5556,0.5217,0.522,177,75,0
A_HP_009,A,HostParasite,3665,"Neomys fodiens",Host,4,"Hystrichopsylla talpae",Parasite,8,14,22,0,0.1818,0.5714,0.315,26,335,0
A_HP_018,A,HostParasite,3665,"Neomys fodiens",Host,4,"Hystrichopsylla talpae",Parasite,10,15,21,0,0.1905,0.6667,0.403,21,104,0
A_HP_035,A,HostParasite,3665,"Neomys fodiens",Host,1,"Hystrichopsylla talpae",Parasite,1,6,7,0,0.1429,0.1667,0.357,4,2,0
A_HP_039,A,HostParasite,3665,"Neomys fodiens",Host,3,"Hystrichopsylla talpae",Parasite,2,6,11,0,0.2727,0.3333,0.439,49,8,0
A_HP_044,A,HostParasite,3665,"Neomys fodiens",Host,5,"Hystrichopsylla talpae",Parasite,16,27,26,0,0.1923,0.5926,0.281,90,271,0
A_HP_033,A,HostParasite,3697,"Neomys fodiens",Host,12,"Leptopsylla segnis",Parasite,10,22,25,1,0.48,0.4545,0.36,146,210,1
A_HP_018,A,HostParasite,3697,"Neomys fodiens",Host,4,"Leptopsylla segnis",Parasite,2,15,21,0,0.1905,0.1333,0.403,21,2,0
A_HP_026,A,HostParasite,3697,"Neomys fodiens",Host,11,"Leptopsylla segnis",Parasite,4,15,18,0,0.6111,0.2667,0.526,1758,16,0
A_HP_039,A,HostParasite,3697,"Neomys fodiens",Host,3,"Leptopsylla segnis",Parasite,1,6,11,0,0.2727,0.1667,0.439,49,3,0
A_HP_044,A,HostParasite,3697,"Neomys fodiens",Host,5,"Leptopsylla segnis",Parasite,4,27,26,0,0.1923,0.1481,0.281,90,9,0
A_HP_003,A,HostParasite,3631,"Neomys fodiens",Host,5,"Megabothris rectangulatus",Parasite,16,23,9,1,0.5556,0.6957,0.522,177,219,3
A_HP_041,A,HostParasite,3631,"Neomys fodiens",Host,3,"Megabothris rectangulatus",Parasite,8,11,10,1,0.3,0.7273,0.455,111,282,2
A_HP_009,A,HostParasite,3631,"Neomys fodiens",Host,4,"Megabothris rectangulatus",Parasite,7,14,22,0,0.1818,0.5,0.315,26,413,0
A_HP_018,A,HostParasite,3631,"Neomys fodiens",Host,4,"Megabothris rectangulatus",Parasite,4,15,21,0,0.1905,0.2667,0.403,21,33,0
A_HP_020,A,HostParasite,3631,"Neomys fodiens",Host,5,"Megabothris rectangulatus",Parasite,1,16,17,0,0.2941,0.0625,0.386,807,3,0
A_HP_026,A,HostParasite,3631,"Neomys fodiens",Host,11,"Megabothris rectangulatus",Parasite,6,15,18,0,0.6111,0.4,0.526,1758,119,0
